application_id,net_monthly_income,monthly_debt_payment,monthly_expenses,property_value,requested_amount,requested_term_months,active_loan_count,has_late_payments,employment_tenure_months,average_monthly_balance,estimated_monthly_payment,debt_to_income_ratio,loan_to_value_ratio,payment_to_income_ratio,expense_to_income_ratio,total_obligations_to_income_ratio,employment_stability_score,banking_capacity_score,credit_history_score,default_flag,recommended_amount
APP-000535,10539.91,2145.17,4618.94,936170.57,718626.82,240,1,0,5,22063.93,2994.28,0.2035,0.7676,0.2841,0.4382,0.9259,35,75,92,1,341000.0
APP-000536,6775.93,1158.55,4065.85,368772.15,221671.83,300,0,0,88,2784.64,738.91,0.171,0.6011,0.109,0.6,0.8801,100,55,100,1,222000.0
APP-000537,12173.0,1537.63,7810.02,496723.52,377059.29,240,1,1,57,22250.11,1571.08,0.1263,0.7591,0.1291,0.6416,0.897,80,75,57,1,215000.0
APP-000538,2500.0,0.0,885.66,202649.81,116755.53,240,1,0,88,665.53,486.48,0.0,0.5761,0.1946,0.3543,0.5489,100,30,92,0,107000.0
APP-000539,5982.99,1547.26,2918.27,486789.73,394188.91,180,0,0,62,119.66,2189.94,0.2586,0.8098,0.366,0.4878,1.1124,100,30,100,1,98000.0
APP-000540,3103.3,1575.11,1325.74,244057.13,209283.51,180,0,0,7,1479.48,1162.69,0.5076,0.8575,0.3747,0.4272,1.3094,35,55,100,1,0.0
APP-000541,5856.07,1664.02,1375.27,452902.91,342124.37,300,1,0,65,11133.52,1140.41,0.2842,0.7554,0.1947,0.2348,0.7137,100,75,92,0,106000.0
APP-000542,9292.53,2937.78,3627.09,596861.8,285978.14,300,1,0,30,10584.24,953.26,0.3161,0.4791,0.1026,0.3903,0.8091,80,75,92,1,87000.0
APP-000543,7926.47,1285.48,4074.22,667208.55,396533.28,240,1,1,41,5298.86,1652.22,0.1622,0.5943,0.2084,0.514,0.8846,80,55,57,0,204000.0
APP-000544,7689.19,1428.6,2615.52,531937.93,422046.1,240,1,0,46,9226.5,1758.53,0.1858,0.7934,0.2287,0.3402,0.7546,80,75,92,0,279000.0
APP-000545,7990.61,2859.44,2940.74,489280.58,353630.39,240,0,0,22,9350.29,1473.46,0.3578,0.7228,0.1844,0.368,0.9103,60,75,100,0,0.0
APP-000546,9150.84,4586.56,3589.52,589185.74,217868.9,120,1,0,30,15645.27,1815.57,0.5012,0.3698,0.1984,0.3923,1.0919,80,75,92,0,0.0
APP-000547,5272.68,2258.36,3995.88,560863.45,494439.25,300,1,0,79,105.45,1648.13,0.4283,0.8816,0.3126,0.7578,1.4987,100,30,92,0,0.0
APP-000548,10761.92,3580.86,1361.94,417244.23,307828.33,240,0,0,79,11384.84,1282.62,0.3327,0.7378,0.1192,0.1266,0.5785,100,75,100,0,45000.0
APP-000549,10620.53,2388.78,5313.06,838981.45,514732.15,240,0,0,14,13401.51,2144.72,0.2249,0.6135,0.2019,0.5003,0.9271,60,75,100,0,319000.0
APP-000550,9732.12,2426.81,3693.01,387104.98,328785.38,180,2,1,58,194.64,1826.59,0.2494,0.8493,0.1877,0.3795,0.8165,80,30,49,1,86000.0
APP-000551,10280.91,1177.26,3264.14,699634.23,442112.72,180,1,0,84,205.62,2456.18,0.1145,0.6319,0.2389,0.3175,0.6709,100,30,92,0,401000.0
APP-000552,9448.54,163.05,3548.3,587649.01,370513.42,120,3,0,54,7764.45,3087.61,0.0173,0.6305,0.3268,0.3755,0.7196,80,55,76,0,282000.0
APP-000553,15012.23,934.49,7908.15,487439.61,373664.31,240,2,0,60,17379.24,1556.93,0.0622,0.7666,0.1037,0.5268,0.6927,80,75,84,1,314000.0
APP-000554,8221.3,1866.0,4405.99,633062.0,602380.65,240,0,0,15,9543.62,2509.92,0.227,0.9515,0.3053,0.5359,1.0682,60,75,100,0,243000.0
APP-000555,7517.33,1346.51,3381.02,474789.65,442060.65,180,3,0,101,4880.9,2455.89,0.1791,0.9311,0.3267,0.4498,0.9556,100,55,76,1,176000.0
APP-000556,6088.71,86.94,3621.8,196143.5,150395.48,240,2,0,23,3728.72,626.65,0.0143,0.7668,0.1029,0.5948,0.712,60,55,84,0,126000.0
APP-000557,5196.76,1116.13,3237.65,442307.76,345048.77,300,1,0,39,4128.0,1150.16,0.2148,0.7801,0.2213,0.623,1.0591,80,55,92,1,194000.0
APP-000558,4517.69,792.49,2487.53,432930.76,356256.5,120,1,0,85,6409.11,2968.8,0.1754,0.8229,0.6572,0.5506,1.3832,100,75,92,0,87000.0
APP-000559,5655.85,315.6,1881.19,547611.92,304796.48,240,1,0,122,12839.68,1269.99,0.0558,0.5566,0.2245,0.3326,0.613,100,75,92,0,280000.0
APP-000560,8273.82,1391.45,4129.55,632626.55,508466.81,240,2,0,42,165.48,2118.61,0.1682,0.8037,0.2561,0.4991,0.9233,80,30,84,1,303000.0
APP-000561,9569.74,1675.34,4783.65,677815.87,423343.76,180,0,0,160,16370.98,2351.91,0.1751,0.6246,0.2458,0.4999,0.9207,100,75,100,1,301000.0
APP-000562,8663.65,1158.08,2508.12,813576.24,619458.7,240,1,0,55,9096.52,2581.08,0.1337,0.7614,0.2979,0.2895,0.7211,80,75,92,1,414000.0
APP-000563,6050.29,2115.99,1021.83,606740.36,418911.27,240,1,0,52,9820.52,1745.46,0.3497,0.6904,0.2885,0.1689,0.8071,80,75,92,1,0.0
APP-000564,11380.59,0.0,1365.67,1028853.61,807811.7,180,1,0,25,25230.64,4487.84,0.0,0.7852,0.3943,0.12,0.5143,80,75,92,1,660000.0
APP-000565,10866.12,0.0,4685.22,576472.94,423911.36,180,1,1,40,5111.28,2355.06,0.0,0.7354,0.2167,0.4312,0.6479,80,55,57,1,242000.0
APP-000566,7989.13,1761.28,3736.4,588193.03,205867.56,300,0,0,58,15977.25,686.23,0.2205,0.35,0.0859,0.4677,0.774,80,75,100,1,206000.0
APP-000567,6410.67,1496.62,1480.32,499463.44,371229.16,180,1,0,70,136.94,2062.38,0.2335,0.7433,0.3217,0.2309,0.7861,100,30,92,1,124000.0
APP-000568,10254.97,2836.42,6023.41,383811.66,308384.95,240,2,1,68,12970.89,1284.94,0.2766,0.8035,0.1253,0.5874,0.9893,100,75,49,0,89000.0
APP-000569,9101.52,1315.57,4044.3,714000.16,555471.2,240,0,0,37,8480.2,2314.46,0.1445,0.778,0.2543,0.4444,0.8432,80,55,100,0,449000.0
APP-000570,3865.99,353.7,2458.43,428792.15,303011.9,240,1,0,109,4606.92,1262.55,0.0915,0.7067,0.3266,0.6359,1.054,100,75,92,1,221000.0
APP-000571,8282.46,1813.66,3969.67,675176.88,630264.8,240,0,0,53,2152.36,2626.1,0.219,0.9335,0.3171,0.4793,1.0153,80,30,100,1,260000.0
APP-000572,9338.51,1477.16,2328.9,901366.83,685470.1,240,1,0,50,14411.15,2856.13,0.1582,0.7605,0.3058,0.2494,0.7134,80,75,92,0,396000.0
APP-000573,5620.98,2457.21,2772.97,411975.24,320062.54,240,0,0,24,14488.96,1333.59,0.4371,0.7769,0.2373,0.4933,1.1677,80,75,100,0,0.0
APP-000574,9107.5,1590.24,4801.63,625521.88,535311.58,240,1,0,74,2507.56,2230.46,0.1746,0.8558,0.2449,0.5272,0.9467,100,30,92,1,353000.0
APP-000575,3844.57,817.18,1277.86,295504.59,226692.53,180,0,0,49,5077.45,1259.4,0.2126,0.7671,0.3276,0.3324,0.8725,80,75,100,0,95000.0
APP-000576,12775.8,7238.24,2418.01,706694.67,426318.99,180,2,0,42,24533.18,2368.44,0.5666,0.6033,0.1854,0.1893,0.9412,80,75,84,0,0.0
APP-000577,12493.44,2407.91,5447.73,657805.18,265106.1,240,0,0,19,11030.87,1104.61,0.1927,0.403,0.0884,0.436,0.7172,60,55,100,0,265000.0
APP-000578,7691.94,2291.14,1998.87,713762.32,469637.25,120,1,0,20,18263.4,3913.64,0.2979,0.658,0.5088,0.2599,1.0665,60,75,92,1,44000.0
APP-000579,9663.05,3000.22,5791.47,915112.1,749406.27,240,1,0,62,7375.62,3122.53,0.3105,0.8189,0.3231,0.5993,1.233,100,55,92,0,84000.0
APP-000580,2500.0,805.99,887.13,130400.22,87902.46,180,2,0,118,2613.34,488.35,0.3224,0.6741,0.1953,0.3549,0.8726,100,75,84,0,10000.0
APP-000581,4799.69,1250.45,3340.28,419607.78,345821.09,120,0,0,44,1229.49,2881.84,0.2605,0.8242,0.6004,0.6959,1.5569,80,30,100,1,52000.0
APP-000582,7559.91,1868.34,907.19,517360.15,382502.29,180,0,0,44,9555.2,2125.01,0.2471,0.7393,0.2811,0.12,0.6482,80,75,100,0,140000.0
APP-000583,5069.17,1186.42,2238.38,385848.08,342420.34,240,0,0,75,5843.34,1426.75,0.234,0.8874,0.2815,0.4416,0.9571,100,75,100,0,141000.0
APP-000584,10786.07,1503.16,6996.95,844375.91,575545.05,240,2,0,99,18576.97,2398.1,0.1394,0.6816,0.2223,0.6487,1.0104,100,75,84,0,458000.0
APP-000585,14891.35,3954.73,4133.11,1308924.38,1021994.97,240,0,0,35,8598.48,4258.31,0.2656,0.7808,0.286,0.2776,0.8291,80,55,100,0,302000.0
APP-000586,4734.83,2386.41,1868.02,338488.13,265972.14,240,2,0,24,2538.84,1108.22,0.504,0.7858,0.2341,0.3945,1.1326,80,55,84,1,0.0
APP-000587,5820.12,2266.91,2069.13,555139.74,508068.47,300,2,0,48,9115.72,1693.56,0.3895,0.9152,0.291,0.3555,1.036,80,75,84,1,0.0
APP-000588,9253.43,2429.48,2874.09,699276.8,348335.75,240,1,0,68,22277.38,1451.4,0.2625,0.4981,0.1568,0.3106,0.73,100,75,92,0,179000.0
APP-000589,13655.57,4640.38,6269.81,1109314.69,732599.1,120,0,1,8,23434.45,6104.99,0.3398,0.6604,0.4471,0.4591,1.246,35,75,65,0,11000.0
APP-000590,4588.4,451.11,976.1,252367.96,209542.91,300,1,0,38,12905.67,698.48,0.0983,0.8303,0.1522,0.2127,0.4633,80,75,92,0,186000.0
APP-000591,9296.92,1706.25,3739.64,1012023.76,932040.03,120,2,0,45,15337.83,7767.0,0.1835,0.921,0.8354,0.4022,1.4212,80,75,84,1,156000.0
APP-000592,14328.16,5053.53,7200.75,1124141.99,844465.91,240,1,0,41,23173.84,3518.61,0.3527,0.7512,0.2456,0.5026,1.1008,80,75,92,0,0.0
APP-000593,3214.37,1376.4,1239.41,266259.04,181574.94,240,0,0,18,5661.68,756.56,0.4282,0.6819,0.2354,0.3856,1.0492,60,75,100,1,0.0
APP-000594,4400.58,493.21,1144.01,180655.43,147852.99,180,1,0,38,10954.6,821.41,0.1121,0.8184,0.1867,0.26,0.5587,80,75,92,1,133000.0
APP-000595,7144.46,1088.08,4178.29,394312.43,328435.18,240,1,0,45,16173.72,1368.48,0.1523,0.8329,0.1915,0.5848,0.9287,80,75,92,0,290000.0
APP-000596,6834.12,3590.59,3668.84,630665.35,424591.65,180,2,0,27,1186.47,2358.84,0.5254,0.6732,0.3452,0.5368,1.4074,80,30,84,1,0.0
APP-000597,11100.32,2591.67,2812.93,834345.21,636555.29,120,2,0,59,20763.42,5304.63,0.2335,0.7629,0.4779,0.2534,0.9648,80,75,84,1,130000.0
APP-000598,9273.31,4407.33,1974.68,329684.43,287968.98,120,1,0,82,12878.97,2399.74,0.4753,0.8735,0.2588,0.2129,0.947,100,75,92,1,0.0
APP-000599,2820.12,702.1,754.92,250114.36,241550.37,120,0,0,83,2750.66,2012.92,0.249,0.9658,0.7138,0.2677,1.2304,100,55,100,1,34000.0
APP-000600,10149.31,2582.65,5148.18,611109.53,498994.55,120,1,0,32,202.99,4158.29,0.2545,0.8165,0.4097,0.5072,1.1714,80,30,92,1,107000.0
APP-000601,6651.88,1178.92,3087.08,634613.58,460563.23,240,2,0,67,133.04,1919.01,0.1772,0.7257,0.2885,0.4641,0.9298,100,30,84,0,232000.0
APP-000602,12578.23,4427.01,6872.91,860589.46,613574.66,240,0,0,64,10339.05,2556.56,0.352,0.713,0.2033,0.5464,1.1016,100,55,100,0,0.0
APP-000603,6491.72,2662.18,2387.76,478340.56,379066.51,240,0,0,134,129.83,1579.44,0.4101,0.7925,0.2433,0.3678,1.0212,100,30,100,0,0.0
APP-000604,6462.83,485.36,1758.16,589547.09,415608.61,240,0,0,67,5432.78,1731.7,0.0751,0.705,0.2679,0.272,0.6151,100,55,100,0,416000.0
APP-000605,10231.62,1746.1,5801.49,550922.94,410246.56,120,1,0,69,18344.35,3418.72,0.1707,0.7447,0.3341,0.567,1.0718,100,75,92,0,203000.0
APP-000606,10941.36,3808.81,3626.5,570359.75,332220.91,180,2,0,91,6861.76,1845.67,0.3481,0.5825,0.1687,0.3314,0.8482,100,55,84,0,3000.0
APP-000607,9933.92,2005.29,4468.75,660238.27,586699.24,240,0,0,21,12170.21,2444.58,0.2019,0.8886,0.2461,0.4498,0.8978,60,75,100,1,353000.0
APP-000608,3106.09,468.79,534.28,263673.1,150761.94,300,0,0,52,580.97,502.54,0.1509,0.5718,0.1618,0.172,0.4847,80,30,100,1,151000.0
APP-000609,10221.71,3693.47,3361.21,470650.57,312429.83,240,2,0,123,14503.49,1301.79,0.3613,0.6638,0.1274,0.3288,0.8175,100,75,84,1,0.0
APP-000610,5190.21,1943.65,3018.13,207480.77,152018.49,120,2,0,124,8342.34,1266.82,0.3745,0.7327,0.2441,0.5815,1.2001,100,75,84,1,0.0
APP-000611,9252.88,1453.17,2825.79,784894.14,768276.59,240,1,0,38,185.06,3201.15,0.1571,0.9788,0.346,0.3054,0.8084,80,30,92,1,394000.0
APP-000612,3944.05,984.95,2170.49,233276.31,155140.69,300,1,0,121,1866.73,517.14,0.2497,0.6651,0.1311,0.5503,0.9312,100,55,92,0,109000.0
APP-000613,9928.23,504.49,1191.39,624882.17,395811.58,240,0,1,42,198.56,1649.21,0.0508,0.6334,0.1661,0.12,0.3369,80,30,65,1,257000.0
APP-000614,5918.88,560.12,1956.18,216497.45,140375.6,180,0,0,60,9519.3,779.86,0.0946,0.6484,0.1318,0.3305,0.5569,80,75,100,0,140000.0
APP-000615,4395.57,1043.43,1725.63,253968.83,237627.62,120,2,0,15,5703.72,1980.23,0.2374,0.9357,0.4505,0.3926,1.0805,60,75,84,1,50000.0
APP-000616,10784.22,2419.95,7536.09,753426.78,267010.6,240,1,0,106,11919.37,1112.54,0.2244,0.3544,0.1032,0.6988,1.0264,100,75,92,0,246000.0
APP-000617,9273.26,784.86,2160.21,804425.86,474324.93,300,0,0,41,9593.62,1581.08,0.0846,0.5896,0.1705,0.2329,0.4881,80,75,100,0,474000.0
APP-000618,6535.27,782.69,3446.44,366745.59,359410.67,240,1,1,18,9414.4,1497.54,0.1198,0.98,0.2291,0.5274,0.8763,60,75,57,1,167000.0
APP-000619,13143.77,931.81,7743.12,1312179.2,1045563.64,180,2,1,46,19171.06,5808.69,0.0709,0.7968,0.4419,0.5891,1.1019,80,75,49,1,324000.0
APP-000620,7089.91,2011.47,2159.32,408931.9,235635.54,240,4,0,6,4991.16,981.81,0.2837,0.5762,0.1385,0.3046,0.7268,35,55,68,1,77000.0
APP-000621,8602.74,0.0,3099.02,496415.76,354714.21,240,0,0,73,4972.07,1477.98,0.0,0.7146,0.1718,0.3602,0.532,100,55,100,0,355000.0
APP-000622,9360.52,733.67,4143.53,914265.09,666288.14,240,1,0,95,10267.6,2776.2,0.0784,0.7288,0.2966,0.4427,0.8176,100,75,92,0,561000.0
APP-000623,6517.07,0.0,1192.38,481000.64,399228.74,240,2,0,25,6381.77,1663.45,0.0,0.83,0.2552,0.183,0.4382,80,55,84,1,323000.0
APP-000624,10007.64,2788.76,3474.49,601094.2,576530.64,180,0,0,24,30069.08,3202.95,0.2787,0.9591,0.3201,0.3472,0.9459,80,100,100,1,129000.0
APP-000625,6792.95,0.0,4240.01,456538.06,351767.92,180,2,0,70,5464.89,1954.27,0.0,0.7705,0.2877,0.6242,0.9119,100,55,84,1,295000.0
APP-000626,7182.76,1612.11,3617.41,677731.4,440408.52,240,0,0,75,10132.71,1835.04,0.2244,0.6498,0.2555,0.5036,0.9835,100,75,100,0,216000.0
APP-000627,12860.46,5781.2,5078.85,1239640.63,1019382.49,240,3,0,33,20182.35,4247.43,0.4495,0.8223,0.3303,0.3949,1.1747,80,75,76,1,0.0
APP-000628,5170.12,2348.69,2264.99,285896.12,179893.6,300,3,0,27,12462.44,599.65,0.4543,0.6292,0.116,0.4381,1.0084,80,75,76,1,0.0
APP-000629,2500.0,0.0,1282.36,173090.48,101373.23,240,1,1,86,1049.83,422.39,0.0,0.5857,0.169,0.5129,0.6819,100,55,57,1,58000.0
APP-000630,13655.0,3574.57,7422.66,978009.53,480409.87,180,2,0,17,32166.85,2668.94,0.2618,0.4912,0.1955,0.5436,1.0008,60,75,84,0,182000.0
APP-000631,16657.85,1358.35,5513.31,870333.95,449556.48,180,3,0,37,16946.76,2497.54,0.0815,0.5165,0.1499,0.331,0.5624,80,75,76,1,342000.0
APP-000632,7203.14,381.49,4794.09,496999.76,299920.53,240,1,1,27,24499.39,1249.67,0.053,0.6035,0.1735,0.6656,0.892,80,100,57,1,171000.0
APP-000633,2500.0,510.29,1576.54,175239.53,99341.07,180,2,0,69,3690.85,551.89,0.2041,0.5669,0.2208,0.6306,1.0555,100,75,84,0,55000.0
APP-000634,7506.45,2942.23,3966.12,679512.27,516919.09,240,2,0,28,330.01,2153.83,0.392,0.7607,0.2869,0.5284,1.2073,80,30,84,1,0.0
APP-000635,7584.09,2305.2,2162.42,695715.95,392437.89,180,1,0,92,7375.96,2180.21,0.304,0.5641,0.2875,0.2851,0.8766,100,55,92,1,58000.0
APP-000636,7892.24,946.12,2026.45,505689.45,176991.31,180,2,0,36,18567.63,983.29,0.1199,0.35,0.1246,0.2568,0.5012,80,75,84,0,149000.0
APP-000637,4937.16,1573.5,1815.61,326587.31,190822.18,240,1,0,62,6040.06,795.09,0.3187,0.5843,0.161,0.3677,0.8475,100,75,92,1,34000.0
APP-000638,10354.6,0.0,4449.6,848634.3,558959.98,120,0,0,29,11352.13,4658.0,0.0,0.6587,0.4498,0.4297,0.8796,80,75,100,1,435000.0
APP-000639,10178.42,1166.32,1394.86,605276.33,388158.6,240,1,0,55,18291.62,1617.33,0.1146,0.6413,0.1589,0.137,0.4105,80,75,92,0,357000.0
APP-000640,3717.9,389.1,1855.79,299646.26,274936.89,240,2,0,31,3121.19,1145.57,0.1047,0.9175,0.3081,0.4992,0.9119,80,55,84,1,184000.0
APP-000641,10737.43,2479.97,6721.57,734630.05,470339.15,240,2,1,23,10311.58,1959.75,0.231,0.6402,0.1825,0.626,1.0395,60,55,49,1,150000.0
APP-000642,15068.59,2887.2,7718.67,791866.95,660828.84,240,2,1,75,4517.46,2753.45,0.1916,0.8345,0.1827,0.5122,0.8866,100,30,49,1,281000.0
APP-000643,9050.27,1811.81,2822.16,477645.71,342726.21,240,0,0,28,24489.48,1428.03,0.2002,0.7175,0.1578,0.3118,0.6698,80,75,100,0,325000.0
APP-000644,7420.56,1451.01,2173.45,712722.9,509240.78,240,1,1,29,368.43,2121.84,0.1955,0.7145,0.2859,0.2929,0.7744,80,30,57,0,157000.0
APP-000645,8045.59,1795.27,3765.15,540538.23,330485.37,180,2,1,52,10479.54,1836.03,0.2231,0.6114,0.2282,0.468,0.9193,80,75,49,1,90000.0
APP-000646,10468.82,3094.78,4140.12,1041923.86,742223.06,180,2,1,58,16560.59,4123.46,0.2956,0.7124,0.3939,0.3955,1.085,80,75,49,1,50000.0
APP-000647,2961.85,713.53,1453.93,179945.91,111663.18,240,2,0,23,3369.74,465.26,0.2409,0.6205,0.1571,0.4909,0.8889,60,75,84,1,65000.0
APP-000648,9026.05,1626.41,4659.93,679135.31,503988.46,240,2,0,66,194.27,2099.95,0.1802,0.7421,0.2327,0.5163,0.9291,100,30,84,1,309000.0
APP-000649,7250.52,2002.92,4311.9,819802.58,565079.71,240,2,0,30,1820.69,2354.5,0.2762,0.6893,0.3247,0.5947,1.1957,80,30,84,1,108000.0
APP-000650,14413.04,4837.84,3442.7,734589.97,438695.93,240,1,1,19,23352.95,1827.9,0.3357,0.5972,0.1268,0.2389,0.7013,60,75,57,1,28000.0
APP-000651,7942.65,1129.1,3617.55,284659.23,241660.39,240,0,0,40,3559.17,1006.92,0.1422,0.8489,0.1268,0.4555,0.7244,80,55,100,0,228000.0
APP-000652,13837.24,2929.12,5006.92,1289058.25,999650.83,180,0,0,40,276.74,5553.62,0.2117,0.7755,0.4014,0.3618,0.9749,80,30,100,0,345000.0
APP-000653,4968.03,1901.1,2008.17,273825.06,181204.24,240,1,0,63,7443.5,755.02,0.3827,0.6618,0.152,0.4042,0.9389,100,75,92,0,0.0
APP-000654,10379.23,681.02,5794.78,722677.56,533996.64,180,0,0,136,3785.87,2966.65,0.0656,0.7389,0.2858,0.5583,0.9097,100,55,100,0,531000.0
APP-000655,9522.08,4500.69,5481.86,566120.77,401437.98,240,1,0,52,16359.86,1672.66,0.4727,0.7091,0.1757,0.5757,1.224,80,75,92,1,0.0
APP-000656,5719.05,185.97,3681.64,427938.87,259850.12,240,0,1,68,5539.13,1082.71,0.0325,0.6072,0.1893,0.6438,0.8656,100,55,65,1,169000.0
APP-000657,9067.67,1556.46,4425.88,479592.1,349701.54,240,0,0,15,8389.12,1457.09,0.1716,0.7292,0.1607,0.4881,0.8204,60,55,100,0,350000.0
APP-000658,12380.06,1076.74,4981.7,826506.18,528359.34,180,3,0,95,14819.11,2935.33,0.087,0.6393,0.2371,0.4024,0.7265,100,75,76,0,402000.0
APP-000659,7463.87,3928.31,2832.83,582903.17,348085.64,300,2,1,45,935.64,1160.29,0.5263,0.5972,0.1555,0.3795,1.0613,80,30,49,1,0.0
APP-000660,3085.72,461.41,439.53,159995.92,81444.36,240,0,0,20,1256.17,339.35,0.1495,0.509,0.11,0.1424,0.4019,60,55,100,1,81000.0
APP-000661,8443.8,1265.58,5356.39,484661.29,326361.72,240,1,0,93,7735.1,1359.84,0.1499,0.6734,0.161,0.6344,0.9453,100,55,92,1,300000.0
APP-000662,5612.25,943.39,2068.09,357764.46,283959.87,300,0,0,46,673.98,946.53,0.1681,0.7937,0.1687,0.3685,0.7052,80,30,100,0,284000.0
APP-000663,7404.51,1728.1,3709.24,327881.45,206465.07,240,2,1,84,13272.11,860.27,0.2334,0.6297,0.1162,0.5009,0.8505,100,75,49,1,101000.0
APP-000664,8238.92,1433.72,4355.42,514058.32,503777.15,240,0,0,145,7195.53,2099.07,0.174,0.98,0.2548,0.5286,0.9574,100,55,100,1,348000.0
APP-000665,3041.91,612.63,671.5,219438.54,183261.71,180,3,0,16,60.84,1018.12,0.2014,0.8351,0.3347,0.2207,0.7568,60,30,76,0,62000.0
APP-000666,3329.89,0.0,906.61,209144.34,186047.05,180,1,0,29,2154.02,1033.59,0.0,0.8896,0.3104,0.2723,0.5827,80,55,92,0,154000.0
APP-000667,10042.61,2289.74,6703.68,653927.04,538431.49,180,3,0,75,12463.71,2991.29,0.228,0.8234,0.2979,0.6675,1.1934,100,75,76,1,168000.0
APP-000668,6827.3,1519.03,3184.73,475465.27,456861.48,120,2,0,48,5110.36,3807.18,0.2225,0.9609,0.5576,0.4665,1.2466,80,55,84,1,88000.0
APP-000669,2500.0,913.5,817.77,145491.54,89868.63,240,0,0,7,3774.59,374.45,0.3654,0.6177,0.1498,0.3271,0.8423,35,75,100,1,0.0
APP-000670,11011.5,4440.59,4402.23,907778.51,351404.82,180,2,1,38,18352.13,1952.25,0.4033,0.3871,0.1773,0.3998,0.9803,80,75,49,1,0.0
APP-000671,9371.58,1815.47,5564.83,898243.82,594640.7,240,1,0,42,31034.28,2477.67,0.1937,0.662,0.2644,0.5938,1.0519,80,100,92,0,323000.0
APP-000672,6215.6,2077.7,3539.72,383136.78,303662.11,180,0,0,46,13584.69,1687.01,0.3343,0.7926,0.2714,0.5695,1.1752,80,75,100,1,18000.0
APP-000673,4286.14,281.94,794.77,337463.36,249620.7,120,0,1,28,85.72,2080.17,0.0658,0.7397,0.4853,0.1854,0.7365,80,30,65,1,95000.0
APP-000674,11174.59,3658.87,7615.32,734023.77,554783.56,300,0,0,109,9227.87,1849.28,0.3274,0.7558,0.1655,0.6815,1.1744,100,55,100,1,76000.0
APP-000675,9617.92,1345.1,5526.3,736528.66,656776.08,240,0,0,15,8752.53,2736.57,0.1399,0.8917,0.2845,0.5746,0.999,60,55,100,1,485000.0
APP-000676,16124.33,873.01,6378.85,1583151.46,1218500.2,300,1,0,60,26888.34,4061.67,0.0541,0.7697,0.2519,0.3956,0.7016,100,75,92,0,1121000.0
APP-000677,9844.6,1910.03,2257.61,779258.17,641998.61,240,0,0,33,3049.59,2674.99,0.194,0.8239,0.2717,0.2293,0.6951,80,55,100,0,369000.0
APP-000678,9740.65,4052.75,5733.75,370909.72,221750.91,120,1,0,32,6544.48,1847.92,0.4161,0.5979,0.1897,0.5886,1.1944,80,55,92,1,0.0
APP-000679,7965.83,1954.34,3952.87,622704.29,359673.26,240,1,0,100,239.21,1498.64,0.2453,0.5776,0.1881,0.4962,0.9297,100,30,92,0,184000.0
APP-000680,11113.68,4773.42,2075.51,1024587.61,952697.23,240,0,0,40,6756.68,3969.57,0.4295,0.9298,0.3572,0.1868,0.9734,80,55,100,1,0.0
APP-000681,10500.27,1209.39,4020.21,693136.32,508150.16,120,1,0,60,6736.25,4234.58,0.1152,0.7331,0.4033,0.3829,0.9013,100,55,92,0,272000.0
APP-000682,12505.52,4585.76,10629.69,1099503.16,702560.76,300,0,0,78,10858.48,2341.87,0.3667,0.639,0.1873,0.85,1.404,100,55,100,1,0.0
APP-000683,6831.77,879.23,2887.38,393358.92,251442.38,240,0,0,49,561.15,1047.68,0.1287,0.6392,0.1534,0.4226,0.7047,80,30,100,1,251000.0
APP-000684,7106.7,1787.66,2141.14,307437.77,195411.75,240,1,0,101,14453.76,814.22,0.2515,0.6356,0.1146,0.3013,0.6674,100,75,92,0,154000.0
APP-000685,6966.87,1744.06,1801.91,505384.0,317297.93,240,1,0,18,10972.77,1322.07,0.2503,0.6278,0.1898,0.2586,0.6987,60,75,92,1,153000.0
APP-000686,11030.57,3448.25,7760.4,423390.82,234215.9,240,0,0,63,220.61,975.9,0.3126,0.5532,0.0885,0.7035,1.1046,100,30,100,0,99000.0
APP-000687,13294.8,3391.55,7387.14,873257.14,458412.28,180,1,0,137,15599.79,2546.73,0.2551,0.5249,0.1916,0.5556,1.0023,100,75,92,0,209000.0
APP-000688,7031.71,819.29,4536.79,655096.37,455062.32,300,0,0,59,140.63,1516.87,0.1165,0.6946,0.2157,0.6452,0.9774,80,30,100,0,455000.0
APP-000689,7140.72,2451.0,3282.66,254383.07,163547.87,240,1,0,13,16838.04,681.45,0.3432,0.6429,0.0954,0.4597,0.8984,60,75,92,1,11000.0
APP-000690,9505.05,4395.44,5899.24,446443.11,385695.91,180,1,0,64,24738.76,2142.76,0.4624,0.8639,0.2254,0.6206,1.3085,100,75,92,0,0.0
APP-000691,7713.56,1066.54,2192.72,396657.8,300706.26,120,2,0,111,8483.66,2505.89,0.1383,0.7581,0.3249,0.2843,0.7474,100,75,84,0,165000.0
APP-000692,11546.57,0.0,5149.94,795099.73,599895.83,240,0,1,38,4417.94,2499.57,0.0,0.7545,0.2165,0.446,0.6625,80,55,65,0,390000.0
APP-000693,2500.0,724.76,1164.82,158542.74,98834.65,300,2,0,38,1380.39,329.45,0.2899,0.6234,0.1318,0.4659,0.8876,80,55,84,0,38000.0
APP-000694,5854.54,1016.55,3753.88,557261.56,392460.54,300,1,0,74,4341.92,1308.2,0.1736,0.7043,0.2235,0.6412,1.0383,100,55,92,1,285000.0
APP-000695,5996.27,1209.12,2824.33,522744.25,400908.32,240,1,0,66,6319.2,1670.45,0.2016,0.7669,0.2786,0.471,0.9512,100,75,92,0,196000.0
